time	mem usage	cput0	cput1	cput2	cput3	cput4	cput5	cput6	cput7	cput8	cput9	cput10	cput11	cput12	cput13	cput14	cput15	cput16	cput17	cput18	cput19	cput20	cput21	cput22	cput23	cput24	cput25	cput26	cput27	cput28	cput29	cput30	cput31
2020-12-19 23:11:58.927509	1.14	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-12-19 23:11:59.428992	4.92	96.0	98.0	96.0	93.9	98.0	88.0	98.0	92.0	95.9	87.8	96.0	94.1	96.0	94.0	96.0	87.8	98.0	93.9	98.0	96.1	98.0	96.0	98.0	96.1	72.0	89.6	72.5	81.6	88.0	58.0	87.5	71.4
2020-12-19 23:11:59.930612	6.35	68.0	76.5	75.0	69.2	67.3	73.5	72.5	68.0	81.6	67.3	59.2	68.0	65.3	72.5	64.7	66.7	94.1	92.0	90.6	94.0	92.2	91.5	91.7	90.0	72.0	77.4	76.0	70.6	80.4	77.6	75.5	72.5
2020-12-19 23:12:00.432209	7.1	96.0	95.9	98.0	94.1	95.9	94.0	95.9	96.1	95.9	94.1	94.0	95.9	95.9	94.1	95.9	98.0	98.0	94.0	95.9	98.0	96.0	94.1	94.1	92.3	31.2	76.5	56.0	77.1	38.0	20.0	38.0	56.9
2020-12-19 23:12:00.933819	7.65	87.8	88.2	90.4	87.8	87.8	89.6	90.0	90.0	90.2	92.0	87.8	89.8	88.7	85.7	89.6	85.7	84.3	83.7	89.8	86.0	87.0	87.0	87.0	79.5	26.9	24.0	2.0	28.6	30.2	0.0	10.2	12.0
2020-12-19 23:12:01.435413	7.96	68.1	64.0	62.5	55.3	64.0	65.3	69.2	67.3	66.7	68.8	69.4	66.0	66.0	61.4	72.9	69.4	45.1	38.8	41.3	44.9	40.8	48.1	44.0	42.3	10.4	12.2	0.0	12.0	0.0	0.0	6.4	0.0
2020-12-19 23:12:01.936835	8.03	18.4	18.0	16.7	14.6	11.1	19.6	20.0	16.3	13.0	18.0	18.0	14.9	18.0	18.0	14.9	18.4	18.4	18.4	16.3	16.7	21.6	11.1	16.7	16.3	23.5	20.4	0.0	18.4	0.0	0.0	14.9	0.0
2020-12-19 23:12:02.438308	8.12	12.8	13.0	19.6	14.6	10.9	9.1	14.6	18.4	16.3	16.3	16.7	12.8	13.0	18.0	14.9	12.8	14.9	16.3	10.9	12.8	12.8	19.6	20.0	16.7	16.7	18.7	4.1	6.4	0.0	0.0	19.6	0.0
2020-12-19 23:12:02.939746	8.22	20.0	18.0	18.4	14.6	21.2	12.5	12.8	8.9	14.6	12.8	14.9	21.2	16.3	16.3	12.8	12.8	16.7	20.0	23.1	16.3	16.7	18.4	12.8	18.4	21.6	18.4	18.0	0.0	2.0	0.0	21.2	0.0
2020-12-19 23:12:03.441134	8.31	17.0	20.4	14.9	18.4	18.7	17.0	17.0	20.0	20.0	13.0	14.9	16.7	16.7	18.4	14.9	18.4	16.3	12.8	16.7	14.0	21.2	18.0	12.5	14.3	8.0	2.0	0.0	0.0	16.3	0.0	2.0	0.0
2020-12-19 23:12:03.942570	8.67	27.1	26.5	17.8	26.0	21.7	24.5	24.5	20.8	23.4	26.5	24.5	24.5	28.0	26.5	23.4	26.0	18.0	12.2	20.0	16.3	17.6	14.3	18.4	14.3	0.0	0.0	14.9	0.0	15.7	18.4	18.4	9.8
2020-12-19 23:12:04.444045	8.68	17.4	20.4	20.8	25.5	15.6	18.7	24.0	22.0	25.0	17.0	26.4	15.6	20.4	14.9	15.6	26.9	24.0	29.6	22.0	19.1	19.1	22.4	17.4	19.1	0.0	0.0	25.0	0.0	0.0	17.0	26.0	19.1
2020-12-19 23:12:04.945463	8.68	26.9	24.0	13.3	22.4	22.0	25.5	20.4	17.0	20.4	23.5	15.2	22.0	20.0	18.7	27.8	19.1	24.5	19.1	21.3	24.0	22.4	20.8	22.4	18.7	0.0	0.0	17.0	0.0	0.0	20.4	26.0	20.8
2020-12-19 23:12:05.446917	8.68	25.5	18.7	24.0	25.5	23.5	15.2	22.4	23.5	26.4	20.4	20.0	20.4	22.0	25.0	26.9	25.0	22.4	25.5	18.7	25.5	24.5	26.4	23.5	20.4	2.0	2.0	23.5	0.0	0.0	18.7	21.3	20.4
2020-12-19 23:12:05.948363	8.73	19.1	19.1	23.5	25.5	24.0	11.6	22.4	20.8	20.8	22.0	22.4	18.8	26.9	24.0	18.7	22.0	19.1	17.0	28.8	25.0	20.8	17.8	19.6	22.4	19.1	0.0	25.5	0.0	0.0	22.0	0.0	22.4
2020-12-19 23:12:06.449804	8.79	20.8	26.4	24.0	22.4	19.1	18.7	26.9	23.5	24.0	22.4	19.1	17.4	15.2	20.8	28.3	25.5	21.3	17.4	25.5	24.5	28.8	22.4	24.0	22.4	26.4	0.0	26.4	0.0	0.0	19.1	0.0	28.3
2020-12-19 23:12:06.951229	8.79	26.0	23.5	22.9	25.0	24.0	22.4	18.7	22.0	24.0	15.6	20.8	25.5	29.6	24.0	26.9	19.1	20.8	23.5	24.5	28.3	17.4	24.0	19.1	22.4	23.5	0.0	19.1	0.0	16.7	25.5	5.9	4.1
2020-12-19 23:12:07.452653	8.79	17.4	24.0	13.3	23.5	20.4	25.0	22.4	18.7	18.7	21.6	13.3	18.7	20.8	23.5	17.0	20.4	22.4	25.5	22.0	26.9	24.5	26.0	24.0	17.8	18.4	2.0	17.0	0.0	22.4	17.0	3.9	0.0
2020-12-19 23:12:07.954093	8.84	25.5	17.4	20.0	22.4	20.0	20.4	20.8	26.9	18.7	15.6	19.1	22.0	25.0	19.1	19.1	22.0	29.6	22.4	25.5	20.4	22.4	26.4	22.4	20.8	0.0	18.7	18.0	0.0	15.2	0.0	23.5	0.0
